Country,Year,Area_ha,Price_USD_tonne,Yield_hg_ha,TotalYield_tonnes
Kazakhstan,2018,34680.0,420.8,64153.0,222482.0
Kenya,2011,139.0,300.1,56043.0,779.0
Latvia,1996,8000.0,168.9,22500.0,18000.0
Latvia,1997,10900.0,75.7,78532.0,85600.0
Latvia,1998,8239.0,127.1,16599.0,13676.0
Latvia,1999,8104.0,121.3,42101.0,34119.0
Latvia,2000,8125.0,70.9,43598.0,35423.0
Latvia,2001,8160.0,55.7,44205.0,36071.0
Latvia,2002,8215.0,69.6,61295.0,50354.0
Latvia,2003,8248.0,91.0,43757.0,36091.0
Latvia,2004,8320.0,266.5,8315.0,6918.0
Latvia,2005,8515.0,115.1,44068.0,37524.0
Latvia,2006,9446.0,224.8,35886.0,33898.0
Latvia,2007,7369.0,305.6,41447.0,30542.0
Latvia,2008,5138.0,418.1,56168.0,28859.0
Latvia,2009,4138.0,300.7,31000.0,12828.0
Latvia,2010,3257.0,490.1,31701.0,10325.0
Latvia,2011,3379.0,381.1,22199.0,7501.0
Latvia,2012,3136.0,510.2,30131.0,9449.0
Latvia,2013,2762.0,304.1,53407.0,14751.0
Latvia,2014,2653.0,424.6,36272.0,9623.0
Latvia,2015,2417.0,369.3,32333.0,7815.0
Latvia,2016,2458.0,403.8,40090.0,9854.0
Latvia,2017,3331.0,559.2,22408.0,7464.0
Latvia,2018,3200.0,705.0,43438.0,13900.0
Lebanon,1995,12500.0,552.0,120480.0,150600.0
Lebanon,1996,12152.0,604.5,96090.0,116769.0
Lebanon,1997,10182.0,273.5,139899.0,142445.0
Lebanon,1998,9200.0,290.9,135000.0,124200.0
Lebanon,1999,9300.0,295.1,149247.0,138800.0
Lebanon,2000,9302.0,348.3,136207.0,126700.0
Lebanon,2001,9460.0,384.7,118393.0,112000.0
Lebanon,2002,9380.0,506.1,160240.0,150305.0
Lebanon,2003,9389.0,458.4,161892.0,152000.0
Lebanon,2004,9390.0,443.8,120660.0,113300.0
Lebanon,2005,9400.0,464.3,122128.0,114800.0
Lebanon,2006,9880.0,597.0,122976.0,121500.0
Lebanon,2007,10100.0,663.3,123960.0,125200.0
Lebanon,2008,10100.0,729.7,123960.0,125200.0
Lebanon,2009,11800.0,663.3,117034.0,138100.0
Lebanon,2010,12425.0,797.3,124289.0,154429.0
Lebanon,2011,10671.0,648.8,127267.0,135807.0
Lebanon,2012,9923.0,559.2,126690.0,125714.0
Lebanon,2013,9996.0,754.4,126536.0,126485.0
Lebanon,2014,12001.0,1017.6,150458.0,180565.0
Lebanon,2015,12646.0,1062.7,166396.0,210424.0
Lebanon,2016,16573.0,1135.0,207850.0,344469.0
Lebanon,2017,16641.0,985.7,189986.0,316155.0
Lebanon,2018,13826.0,1116.4,172863.0,239001.0
Lithuania,1992,28400.0,49.2,33803.0,96000.0
Lithuania,1993,26000.0,46.0,75077.0,195200.0
Lithuania,1994,28600.0,102.2,14336.0,41000.0
Lithuania,1995,28000.0,56.0,38714.0,108400.0
Lithuania,1996,29000.0,83.7,25172.0,73000.0
Lithuania,1997,33000.0,30.2,69424.0,229100.0
Lithuania,1998,34200.0,67.7,27485.0,94000.0
Lithuania,1999,31700.0,52.5,31546.0,100000.0
Lithuania,2000,31000.0,59.2,31806.0,98600.0
Lithuania,2001,31300.0,23.0,48275.0,151100.0
Lithuania,2002,27900.0,33.5,28674.0,80000.0
Lithuania,2003,19257.0,280.6,50627.0,97493.0
Lithuania,2004,19297.0,289.9,17594.0,33951.0
Lithuania,2005,20786.0,212.7,46441.0,96533.0
Lithuania,2006,14856.0,130.3,66964.0,99481.0
Lithuania,2007,13312.0,539.1,30513.0,40619.0
Lithuania,2008,11655.0,579.8,63707.0,74251.0
Lithuania,2009,11553.0,353.4,46100.0,53259.0
Lithuania,2010,12122.0,477.5,28065.0,34020.0
Lithuania,2011,12669.0,624.5,38755.0,49099.0
Lithuania,2012,14389.0,513.9,50384.0,72497.0
Lithuania,2013,14219.0,447.1,44016.0,62586.0
Lithuania,2014,13826.0,554.8,43525.0,60177.0
Lithuania,2015,13242.0,444.4,55568.0,73583.0
Lithuania,2016,12253.0,405.9,53521.0,65579.0
Lithuania,2017,12374.0,442.7,70605.0,87367.0
Lithuania,2018,10130.0,546.4,79645.0,80680.0
Luxembourg,2000,1059.0,421.0,112842.0,11950.0
Luxembourg,2001,1056.0,530.4,41951.0,4430.0
Luxembourg,2002,1062.0,771.7,105461.0,11200.0
Luxembourg,2003,1025.0,1185.1,38244.0,3920.0
Luxembourg,2004,1020.0,1241.6,104902.0,10700.0
Luxembourg,2005,1020.0,1243.6,37402.0,3815.0
Luxembourg,2006,1020.0,1254.5,89020.0,9080.0
Luxembourg,2007,233.0,1437.2,95837.0,2233.0
Luxembourg,2008,240.0,1757.7,128292.0,3079.0
Luxembourg,2009,241.0,1625.5,97095.0,2340.0
Luxembourg,2010,242.0,1642.4,99421.0,2406.0
Luxembourg,2011,242.0,1723.7,88017.0,2130.0
Luxembourg,2012,242.0,1715.3,75041.0,1816.0
Luxembourg,2013,242.0,1858.7,79587.0,1926.0
Luxembourg,2014,242.0,1724.8,108058.0,2615.0
Luxembourg,2015,261.0,1524.9,92682.0,2419.0
Luxembourg,2016,261.0,1526.5,57854.0,1510.0
Luxembourg,2017,267.0,1609.8,36816.0,983.0
Luxembourg,2018,270.0,1653.3,77037.0,2080.0
Madagascar,2000,4300.0,62.1,16047.0,6900.0
Madagascar,2001,4342.0,78.2,15838.0,6877.0
Madagascar,2002,4348.0,56.4,15835.0,6885.0
Malta,1992,26.0,501.7,115385.0,300.0
Malta,1993,23.0,358.4,86957.0,200.0
Malta,1994,30.0,418.1,50000.0,150.0
Malta,1995,30.0,385.2,50000.0,150.0
Malta,1996,62.0,579.8,48387.0,300.0
Malta,1997,75.0,399.0,44267.0,332.0
Malta,1998,30.0,288.3,37000.0,111.0
Malta,1999,20.0,358.5,43500.0,87.0
Malta,2000,10.0,333.2,66000.0,66.0
Malta,2001,10.0,304.4,55000.0,55.0
Malta,2002,8.0,415.1,41250.0,33.0
Malta,2003,3.0,559.3,40000.0,12.0
Malta,2004,8.0,432.6,40000.0,32.0
Malta,2005,16.0,440.2,41250.0,66.0
Malta,2006,20.0,389.5,51000.0,102.0
Malta,2007,15.0,485.8,42000.0,63.0
Malta,2008,15.0,511.1,38000.0,57.0
Malta,2009,15.0,499.2,38000.0,57.0
Malta,2010,14.0,457.0,36429.0,51.0
Malta,2011,11.0,481.9,38182.0,42.0
Malta,2012,7.0,613.5,38571.0,27.0
Malta,2013,9.0,567.3,38889.0,35.0
Malta,2014,11.0,528.7,35455.0,39.0
Malta,2015,8.0,497.2,35000.0,28.0
Malta,2016,4.0,508.8,40000.0,16.0
Malta,2017,6.0,481.0,35000.0,21.0
Mexico,1992,60373.0,287.2,99089.0,598230.0
Mexico,1993,66414.0,344.4,80973.0,537774.0
Mexico,1994,61472.0,399.1,79337.0,487698.0
Mexico,1995,61341.0,287.9,67365.0,413223.0
Mexico,1996,60170.0,339.5,70918.0,426713.0
Mexico,1997,62507.0,200.8,100673.0,629277.0
Mexico,1998,58740.0,368.3,63031.0,370244.0
Mexico,1999,64474.0,370.6,69775.0,449867.0
Mexico,2000,54719.0,372.3,61765.0,337974.0
Mexico,2001,60998.0,300.8,72573.0,442679.0
Mexico,2002,60887.0,319.7,78771.0,479613.0
Mexico,2003,54572.0,309.2,90746.0,495217.0
Mexico,2004,59095.0,314.8,96947.0,572906.0
Mexico,2005,59543.0,329.3,98079.0,583994.0
Mexico,2006,57777.0,433.2,104179.0,601915.0
Mexico,2007,56072.0,514.0,90077.0,505078.0
Mexico,2008,55286.0,478.1,92607.0,511988.0
Mexico,2009,56992.0,307.5,98521.0,561493.0
Mexico,2010,57742.0,440.3,101253.0,584655.0
Mexico,2011,56845.0,398.6,110921.0,630533.0
Mexico,2012,58451.0,609.2,64164.0,375045.0
Mexico,2013,59199.0,389.0,145038.0,858608.0
Mexico,2014,55447.0,441.3,129288.0,716865.0
Mexico,2015,55121.0,363.5,136123.0,750325.0
Mexico,2016,54248.0,348.2,132158.0,716931.0
Mexico,2017,53619.0,461.0,133190.0,714149.0
Mexico,2018,52389.0,613.0,125922.0,659692.0
Morocco,2000,27800.0,517.6,107915.0,300005.0
Morocco,2001,28600.0,525.5,79650.0,227800.0
Morocco,2002,26700.0,585.3,139513.0,372500.0
Morocco,2003,26000.0,662.2,105846.0,275200.0
Morocco,2004,26100.0,730.7,151877.0,396400.0
Morocco,2005,25600.0,586.6,120508.0,308500.0
Morocco,2006,25000.0,777.7,149600.0,374000.0
Morocco,2007,25936.0,782.4,164565.0,426816.0
Morocco,2008,26752.0,974.2,151133.0,404310.0
Morocco,2009,27334.0,1058.7,154596.0,422572.0
Morocco,2010,27314.0,1049.0,162869.0,444861.0
Morocco,2011,30073.0,966.6,170388.0,512407.0
Morocco,2012,31651.0,928.3,153437.0,485642.0
Morocco,2013,41771.0,1011.2,139626.0,583230.0
Morocco,2014,43940.0,856.5,122030.0,536199.0
Morocco,2015,45207.0,747.6,149126.0,674153.0
Morocco,2016,48671.0,832.0,83495.0,406379.0
Morocco,2017,49498.0,467.4,165774.0,820547.0
Morocco,2018,50589.0,402.7,137767.0,696950.0
Nepal,2001,2889.0,363.6,110765.0,32000.0
Nepal,2002,3389.0,355.2,95329.0,32307.0
Nepal,2003,3458.0,381.3,95575.0,33050.0
Nepal,2004,3558.0,413.6,95660.0,34036.0
Nepal,2005,3660.0,403.7,95984.0,35130.0
Nepal,2006,3757.0,416.7,88730.0,33336.0
Nepal,2007,3856.0,488.5,89590.0,34546.0
Nepal,2008,4003.0,518.0,90922.0,36396.0
Nepal,2009,4240.0,693.5,92297.0,39134.0
Nepal,2010,4510.0,969.2,92581.0,41754.0
Nepal,2011,5048.0,837.6,84596.0,42704.0
Nepal,2012,5674.0,762.9,86264.0,48946.0
Nepal,2013,5063.0,725.7,84563.0,42814.0
Nepal,2014,5141.0,686.2,69872.0,35921.0
Nepal,2015,5600.0,675.0,77682.0,43502.0
Nepal,2016,5625.0,649.6,72908.0,41011.0
Nepal,2017,3707.0,727.6,53547.0,19850.0
Nepal,2018,4133.0,926.4,69913.0,28895.0
Netherlands,1992,17000.0,454.9,376471.0,640000.0
Netherlands,1993,16600.0,253.1,359639.0,597000.0
Netherlands,1994,16500.0,324.2,321212.0,530000.0
Netherlands,1995,15298.0,398.6,349065.0,534000.0
Netherlands,1996,15100.0,474.5,421854.0,637000.0
Netherlands,1997,15200.0,333.1,276316.0,420000.0
Netherlands,1998,14700.0,312.5,352381.0,518000.0
Netherlands,1999,14200.0,246.6,401408.0,570000.0
Netherlands,2000,12839.0,250.8,359062.0,461000.0
Netherlands,2001,11718.0,312.7,348182.0,408000.0
Netherlands,2002,11177.0,196.7,316722.0,354000.0
Netherlands,2003,10296.0,301.4,348679.0,359000.0
Netherlands,2004,10217.0,332.8,426740.0,436000.0
Netherlands,2005,9737.0,373.1,368697.0,359000.0
Netherlands,2006,9562.0,471.0,381719.0,365000.0
Netherlands,2007,9400.0,578.1,415957.0,391000.0
Netherlands,2008,9300.0,771.0,403226.0,375000.0
Netherlands,2009,9129.0,507.1,445832.0,407000.0
Netherlands,2010,8681.0,579.8,384748.0,334000.0
Netherlands,2011,8266.0,745.8,505686.0,418000.0
Netherlands,2012,7948.0,753.2,353548.0,281000.0
Netherlands,2013,7906.0,983.7,397167.0,314000.0
Netherlands,2014,7849.0,730.4,449739.0,353000.0
Netherlands,2015,7600.0,532.3,442105.0,336000.0
Netherlands,2016,7335.0,538.5,432175.0,317000.0
Netherlands,2017,6953.0,778.3,326478.0,227000.0
Netherlands,2018,6600.0,1009.4,407727.0,269100.0
New Zealand,1992,12283.0,347.5,396896.0,487507.0
New Zealand,1993,12937.0,209.1,339337.0,439000.0
New Zealand,1994,15256.0,312.5,315089.0,480700.0
New Zealand,1995,15916.0,297.9,331113.0,527000.0
New Zealand,1996,15819.0,302.4,347051.0,549000.0
New Zealand,1997,15800.0,236.7,358861.0,567000.0
New Zealand,1998,15000.0,226.4,348667.0,523000.0
New Zealand,1999,14500.0,206.9,375862.0,545000.0
New Zealand,2000,14114.0,136.7,439280.0,620000.0
New Zealand,2001,12915.0,170.7,366803.0,473726.0
New Zealand,2002,11717.0,351.5,452874.0,530633.0
New Zealand,2003,12150.0,394.9,412504.0,501192.0
New Zealand,2004,10934.0,281.7,499360.0,546000.0
New Zealand,2005,10982.0,211.2,477144.0,524000.0
New Zealand,2006,9720.0,389.1,364198.0,354000.0
New Zealand,2007,9247.0,429.9,455283.0,421000.0
New Zealand,2008,8832.0,562.3,504982.0,446000.0
New Zealand,2009,9284.0,393.5,464240.0,431000.0
New Zealand,2010,9380.0,335.1,473512.0,444154.0
New Zealand,2011,8995.0,367.4,488514.0,439418.0
New Zealand,2012,8845.0,405.1,494185.0,437107.0
New Zealand,2013,8884.0,516.6,499975.0,444178.0
New Zealand,2014,8417.0,580.7,582155.0,490000.0
New Zealand,2015,9999.0,498.6,540054.0,540000.0
New Zealand,2016,10129.0,577.8,542995.0,550000.0
New Zealand,2017,8615.0,564.9,545560.0,470000.0
New Zealand,2018,8594.0,505.1,558529.0,480000.0
North Macedonia,1992,3287.0,177.6,266632.0,87642.0
North Macedonia,1993,4108.0,283.7,174479.0,71676.0
North Macedonia,1994,4519.0,346.7,155034.0,70060.0
North Macedonia,1995,4518.0,522.7,154604.0,69850.0
North Macedonia,1996,4543.0,447.7,143956.0,65399.0
North Macedonia,1997,5424.0,412.0,141228.0,76602.0
North Macedonia,1998,5573.0,240.9,110668.0,61675.0
North Macedonia,1999,9000.0,110.0,81058.0,72952.0
North Macedonia,2000,8900.0,147.8,94691.0,84275.0
North Macedonia,2001,8600.0,239.6,44651.0,38400.0
North Macedonia,2002,9000.0,433.1,70356.0,63320.0
North Macedonia,2003,7074.0,125.7,87554.0,61936.0
North Macedonia,2004,9457.0,219.2,87141.0,82409.0
North Macedonia,2005,9781.0,275.1,88147.0,86217.0
North Macedonia,2006,10841.0,302.2,88392.0,95826.0
North Macedonia,2007,14000.0,326.0,108635.0,152089.0
North Macedonia,2008,15000.0,430.9,116210.0,174315.0
North Macedonia,2009,11952.0,372.1,88986.0,106356.0
North Macedonia,2010,13650.0,253.7,88925.0,121383.0
North Macedonia,2011,13164.0,319.1,94616.0,124552.0
North Macedonia,2012,13465.0,284.5,94446.0,127171.0
North Macedonia,2013,11926.0,305.0,94691.0,112929.0
North Macedonia,2014,10957.0,284.0,87327.0,95684.0
North Macedonia,2015,15451.0,213.4,88623.0,136931.0
North Macedonia,2016,11097.0,309.4,91095.0,101088.0
North Macedonia,2017,4762.0,373.6,91067.0,43366.0
North Macedonia,2018,15408.0,373.9,91054.0,140296.0
Norway,1992,2092.0,930.1,70908.0,14834.0
Norway,1993,2136.0,561.0,128184.0,27380.0
Norway,1994,2151.0,729.7,77169.0,16599.0
Norway,1995,2121.0,531.9,108043.0,22916.0
Norway,1996,2094.0,708.5,70989.0,14865.0
Norway,1997,1980.0,736.6,65152.0,12900.0
Norway,1998,1930.0,687.9,72482.0,13989.0
Norway,1999,1894.0,884.7,52228.0,9892.0
Norway,2000,1882.0,695.3,84538.0,15910.0
Norway,2001,1825.0,739.6,61666.0,11254.0
Norway,2002,1794.0,792.9,93082.0,16699.0
Norway,2003,1764.0,1104.5,70074.0,12361.0
Norway,2004,1731.0,1071.1,93224.0,16137.0
Norway,2005,1695.0,1215.4,64472.0,10928.0
Norway,2006,1645.0,1160.1,90942.0,14960.0
Norway,2007,1652.0,1550.7,66096.0,10919.0
Norway,2008,1682.0,1611.7,99388.0,16717.0
Norway,2009,1704.0,1553.7,79701.0,13581.0
Norway,2010,1428.0,1815.0,80469.0,11491.0
Norway,2011,1401.0,1746.8,60450.0,8469.0
Norway,2012,1396.0,1590.0,78625.0,10976.0
Norway,2013,1402.0,1760.0,69679.0,9769.0
Norway,2014,1373.0,1572.6,97028.0,13322.0
Norway,2015,1373.0,1226.4,78660.0,10800.0
Norway,2016,1368.0,1273.8,91535.0,12522.0
Norway,2017,1378.0,1230.7,91901.0,12664.0
Norway,2018,1451.0,1221.0,102536.0,14878.0
Pakistan,1992,31384.0,804.3,108007.0,338968.0
Pakistan,1993,39464.0,724.0,112101.0,442395.0
Pakistan,1994,40394.0,698.5,131976.0,533105.0
Pakistan,1995,41777.0,739.5,132483.0,553474.0
Pakistan,1996,43506.0,705.4,130661.0,568452.0
Pakistan,1997,44625.0,611.1,128417.0,573062.0
Pakistan,1998,45875.0,482.3,128454.0,589281.0
Pakistan,1999,51655.0,511.1,73041.0,377295.0
Pakistan,2000,58169.0,512.6,75444.0,438852.0
Pakistan,2002,47544.0,311.9,66339.0,315400.0
Pakistan,2003,110800.0,626.4,30121.0,333741.0
Pakistan,2004,112000.0,624.5,31421.0,351916.0
Pakistan,2005,112000.0,621.7,31360.0,351232.0
Pakistan,2006,112600.0,630.5,30945.0,348440.0
Pakistan,2007,113000.0,658.6,39077.0,441575.0
Pakistan,2008,113100.0,596.5,38998.0,441062.0
Pakistan,2009,111597.0,550.7,32829.0,366360.0
Pakistan,2010,110562.0,563.4,47562.0,525855.0
Palestine,1997,186.0,1492.5,44462.0,827.0
Palestine,1998,192.0,1032.1,33958.0,652.0
Palestine,1999,165.0,483.1,50606.0,835.0
Palestine,2000,197.0,439.0,50051.0,986.0
Palestine,2001,207.0,679.1,51111.0,1058.0
Palestine,2002,210.0,633.2,52714.0,1107.0
Palestine,2003,181.0,741.1,35414.0,641.0
Palestine,2004,192.0,628.5,48177.0,925.0
Palestine,2005,230.0,640.6,42174.0,970.0
Palestine,2006,256.0,612.5,41523.0,1063.0
Palestine,2007,255.0,718.1,41647.0,1062.0
Palestine,2008,245.0,1828.3,51796.0,1269.0
Palestine,2009,150.0,802.6,45333.0,680.0
Palestine,2010,100.0,915.8,49000.0,490.0
Palestine,2011,166.0,1268.1,50181.0,833.0
Palestine,2012,178.0,1057.1,51124.0,910.0
Palestine,2013,194.0,1067.2,51804.0,1005.0
Palestine,2014,230.0,1306.3,54348.0,1250.0
Palestine,2015,150.0,1157.3,53333.0,800.0
Palestine,2016,130.0,1104.9,66154.0,860.0
Palestine,2017,158.0,1187.7,58165.0,919.0
Palestine,2018,165.0,1311.1,56485.0,932.0
Peru,1992,8822.0,337.1,106902.0,94309.0
Peru,1993,10007.0,301.8,112931.0,113010.0
Peru,1994,10517.0,300.7,99154.0,104280.0
Peru,1995,12164.0,324.0,136546.0,166094.0
Peru,1996,12029.0,317.9,143733.0,172896.0
Peru,1997,12558.0,270.2,130152.0,163445.0
Peru,1998,12712.0,344.7,99160.0,126052.0
Peru,1999,11330.0,203.9,132235.0,149822.0
Peru,2000,10586.0,214.9,148775.0,157493.0
Peru,2001,10601.0,185.4,130495.0,138338.0
Peru,2002,9512.0,170.6,129590.0,123266.0
Peru,2003,9823.0,181.1,136778.0,134357.0
Peru,2004,10406.0,216.8,141162.0,146893.0
Peru,2005,10460.0,200.3,133205.0,139332.0
Peru,2006,10066.0,213.8,135505.0,136399.0
Peru,2007,10063.0,214.2,135888.0,136744.0
Peru,2008,9736.0,277.0,138875.0,135209.0
Peru,2009,9610.0,278.9,142776.0,137208.0
Peru,2010,9535.0,293.8,150877.0,143861.0
Peru,2011,9715.0,225.1,153949.0,149561.0
Peru,2012,9483.0,265.4,154776.0,146774.0
Peru,2013,9442.0,262.8,165590.0,156350.0
Peru,2014,9661.0,261.0,165489.0,159879.0
Peru,2015,9744.0,240.9,163742.0,159550.0
Peru,2016,9759.0,248.9,162002.0,158098.0
Peru,2017,9701.0,266.8,154404.0,149787.0
Peru,2018,8580.0,253.3,163833.0,140569.0
Poland,1992,127000.0,99.1,123598.0,1569690.0
Poland,1993,135000.0,53.0,136426.0,1841755.0
Poland,1994,138000.0,80.5,104429.0,1441124.0
Poland,1995,145000.0,168.7,88848.0,1288289.0
Poland,1996,162000.0,98.7,120464.0,1951515.0
Poland,1997,165000.0,73.5,127170.0,2098297.0
Poland,1998,157800.0,79.4,106922.0,1687226.0
Poland,1999,165236.0,165.6,97087.0,1604221.0
Poland,2000,165098.0,58.9,87849.0,1450376.0
Poland,2001,166408.0,49.1,146263.0,2433940.0
Poland,2002,168456.0,56.6,128670.0,2167518.0
Poland,2003,159278.0,109.5,152422.0,2427753.0
Poland,2004,175206.0,89.1,143917.0,2521514.0
Poland,2005,169650.0,159.8,122308.0,2074951.0
Poland,2006,161989.0,154.7,142287.0,2304892.0
Poland,2007,175595.0,360.9,59225.0,1039967.0
Poland,2008,171963.0,169.4,164609.0,2830658.0
Poland,2009,173607.0,102.2,151277.0,2626273.0
Poland,2010,170443.0,211.9,110178.0,1877906.0
Poland,2011,183526.0,285.5,135843.0,2493078.0
Poland,2012,194680.0,224.2,147798.0,2877336.0
Poland,2013,193439.0,283.2,159486.0,3085074.0
Poland,2014,176335.0,167.7,181206.0,3195299.0
Poland,2015,180399.0,206.4,175656.0,3168818.0
Poland,2016,177203.0,148.6,203398.0,3604271.0
Poland,2017,176352.0,274.7,138439.0,2441393.0
Poland,2018,166150.0,171.4,240717.0,3999520.0
Portugal,1992,24915.0,668.7,112797.0,281033.0
Portugal,1993,25084.0,476.7,105295.0,264122.0
Portugal,1994,24879.0,493.2,85218.0,212015.0
Portugal,1995,24209.0,598.0,97029.0,234897.0
Portugal,1996,24313.0,558.4,105586.0,256712.0
Portugal,1997,24308.0,522.4,117540.0,285716.0
Portugal,1998,23095.0,694.3,69311.0,160074.0
Portugal,1999,21096.0,676.0,139837.0,295000.0
Portugal,2000,21117.0,502.9,108819.0,229794.0
Portugal,2001,20396.0,492.0,126673.0,258363.0
Portugal,2002,19732.0,468.3,152151.0,300225.0
Portugal,2003,19071.0,561.7,149426.0,284971.0
Portugal,2004,17969.0,723.9,153110.0,275123.0
Portugal,2005,16840.0,759.9,148779.0,250543.0
Portugal,2006,15700.0,659.0,163451.0,256618.0
Portugal,2007,14558.0,841.8,168616.0,245471.0
Portugal,2008,13757.0,960.0,172284.0,237011.0
Portugal,2009,12565.0,801.1,209428.0,263146.0
Portugal,2010,12450.0,783.2,171006.0,212902.0
Portugal,2011,12539.0,900.3,197168.0,247229.0
Portugal,2012,12903.0,802.8,171093.0,220761.0
Portugal,2013,13661.0,922.7,210317.0,287314.0
Portugal,2014,13847.0,782.1,197675.0,273721.0
Portugal,2015,14006.0,633.5,232039.0,324994.0
Portugal,2016,14399.0,706.3,167797.0,241611.0
Portugal,2017,14786.0,789.4,222759.0,329371.0
Portugal,2018,14580.0,816.6,181043.0,263960.0
Republic of Korea,1992,52985.0,1170.4,131125.0,694766.0
Republic of Korea,1993,52297.0,1126.3,117787.0,615991.0
Republic of Korea,1994,52098.0,1481.9,118336.0,616505.0
Republic of Korea,1995,50103.0,1597.4,142902.0,715982.0
Republic of Korea,1996,43857.0,1163.4,148530.0,651406.0
Republic of Korea,1997,39995.0,1084.3,162965.0,651778.0
Republic of Korea,1998,34692.0,832.4,132310.0,459010.0
Republic of Korea,1999,31079.0,1265.6,157827.0,490512.0
Republic of Korea,2000,29063.0,942.7,168241.0,488960.0
Republic of Korea,2001,26328.0,868.2,153290.0,403583.0
Republic of Korea,2002,26163.0,1265.3,165564.0,433165.0
Republic of Korea,2003,26398.0,970.7,138402.0,365354.0
Republic of Korea,2004,26676.0,1154.3,133896.0,357180.0
Republic of Korea,2005,26907.0,1240.9,136588.0,367517.0
Republic of Korea,2006,28312.0,2273.3,143975.0,407621.0
Republic of Korea,2007,29358.0,1830.0,148405.0,435686.0
Republic of Korea,2008,30006.0,1314.7,156924.0,470865.0
Republic of Korea,2009,30451.0,1471.8,162389.0,494491.0
Republic of Korea,2010,30992.0,1812.4,148517.0,460285.0
Republic of Moldova,2013,53849.0,138.7,57057.0,307246.0
Republic of Moldova,2014,44459.0,89.4,83228.0,370024.0
Republic of Moldova,2015,54552.0,149.5,56398.0,307660.0
Republic of Moldova,2016,52454.0,136.1,78501.0,411768.0
Republic of Moldova,2017,52737.0,199.4,92376.0,487161.0
Republic of Moldova,2018,51135.0,138.7,130084.0,665184.0
Romania,1993,88289.0,226.2,124269.0,1097158.0
Romania,1994,87573.0,297.8,41455.0,363038.0
Romania,1995,85625.0,495.9,53396.0,457203.0
Romania,1996,81484.0,370.4,80963.0,659719.0
Romania,1997,81025.0,305.5,81958.0,664063.0
Romania,1998,79499.0,358.0,45865.0,364619.0
Romania,1999,77984.0,509.8,40399.0,315049.0
Romania,2000,71016.0,420.4,69035.0,490260.0
Romania,2001,73011.0,317.3,69502.0,507440.0
Romania,2002,72430.0,370.0,67858.0,491494.0
Romania,2003,71589.0,387.4,113299.0,811099.0
Romania,2004,73377.0,427.6,149616.0,1097837.0
Romania,2005,81672.0,607.5,78115.0,637979.0
Romania,2006,59298.0,712.0,99567.0,590413.0
Romania,2007,59017.0,914.6,80548.0,475370.0
